Supplier ID,Name,Region,Material,Price per Unit (USD),Lead Time,Status,Rating
8895,Scott-Bell,APAC,Conveyor Belts,11672.78,30 days,Pending,3.3/5.0
8896,"Bray, Smith and Solis",MEA,Shipping Containers,2760.21,25 days,Inactive,4.1/5.0
8897,Terry PLC,MEA,Barcode Scanners,11740.65,5 days,Pending,3.5/5.0
8898,Moore-Moody,LATAM,Conveyor Belts,5064.0,24 days,Active,3.0/5.0
8899,Price LLC,APAC,Forklifts,15317.92,22 days,Inactive,3.6/5.0
8900,Banks Ltd,MEA,Shipping Containers,7132.44,40 days,Pending,4.5/5.0
8901,"Brown, Roberts and Hill",EU,Conveyor Belts,979.92,8 days,Pending,3.7/5.0
8902,"Rogers, Turner and Robinson",MEA,Pallet Jacks,17943.96,28 days,Pending,3.8/5.0
8903,Smith Group,APAC,Shipping Containers,17128.79,37 days,Pending,4.3/5.0
8904,Jones-Hammond,EU,Forklifts,6773.02,21 days,Pending,4.7/5.0
8905,Lucas-Montgomery,NA,Pallet Jacks,1891.16,33 days,Active,4.8/5.0
8906,Cisneros-Ingram,EU,Forklifts,3107.93,13 days,Pending,4.2/5.0
8907,Monroe-Mcdonald,MEA,Barcode Scanners,12723.23,40 days,Inactive,3.6/5.0
8908,Harris-Cantu,MEA,Shipping Containers,4435.08,15 days,Inactive,4.8/5.0
8909,"Lee, Stein and Rodriguez",MEA,Forklifts,7562.39,21 days,Pending,4.2/5.0
8910,"Phillips, Clark and Morris",APAC,Barcode Scanners,177.32,24 days,Active,2.9/5.0
8911,Russell Group,MEA,Conveyor Belts,17552.22,31 days,Active,4.9/5.0
8912,Whitehead-Lang,EU,Conveyor Belts,7545.83,24 days,Inactive,4.4/5.0
8913,Moore LLC,MEA,Pallet Jacks,3290.14,40 days,Inactive,4.5/5.0
8914,"Maynard, Calderon and Long",APAC,Barcode Scanners,6685.0,13 days,Pending,3.6/5.0
8915,Porter-Frazier,NA,Shipping Containers,13366.17,29 days,Inactive,3.0/5.0
8916,Hill and Sons,NA,Shipping Containers,7910.59,32 days,Pending,3.9/5.0
8917,"Colon, White and Burns",MEA,Pallet Jacks,9174.24,24 days,Pending,3.8/5.0
8918,Blanchard-Rodriguez,APAC,Shipping Containers,3394.61,10 days,Active,4.0/5.0
8919,Smith Group,NA,Pallet Jacks,16397.93,15 days,Pending,4.3/5.0
8920,Anderson Inc,MEA,Barcode Scanners,9812.62,39 days,Pending,2.6/5.0
8921,"Porter, Fisher and Orr",MEA,Forklifts,16275.17,8 days,Pending,3.4/5.0
8922,Mccarty Ltd,LATAM,Pallet Jacks,5358.73,7 days,Active,3.7/5.0
8923,"Patel, Proctor and Parker",MEA,Pallet Jacks,13369.44,6 days,Pending,2.7/5.0
8924,"Rivas, Johnson and Collins",LATAM,Shipping Containers,19473.66,30 days,Active,3.3/5.0
8925,Ellison-Douglas,NA,Conveyor Belts,993.38,37 days,Active,3.6/5.0
8926,"Wright, Andrade and Brown",MEA,Conveyor Belts,3452.94,31 days,Inactive,3.3/5.0
8927,Bradley-Butler,LATAM,Pallet Jacks,19569.86,15 days,Active,4.9/5.0
8928,Sweeney and Sons,EU,Conveyor Belts,16705.54,16 days,Pending,3.7/5.0
8929,Cole Group,APAC,Conveyor Belts,18282.27,8 days,Inactive,4.5/5.0
8930,Campbell and Sons,APAC,Barcode Scanners,16401.45,40 days,Pending,2.8/5.0
8931,Rose Inc,EU,Pallet Jacks,11293.85,5 days,Active,2.8/5.0
8932,"Thomas, Burgess and Perkins",EU,Forklifts,4846.19,37 days,Inactive,3.3/5.0
8933,Tapia-Stone,NA,Conveyor Belts,9459.33,24 days,Inactive,3.3/5.0
8934,"Kelly, Callahan and Cross",APAC,Pallet Jacks,11412.61,40 days,Active,4.8/5.0
8935,"Soto, Fox and Morton",APAC,Conveyor Belts,2041.72,36 days,Pending,4.3/5.0
8936,Webb-Edwards,NA,Barcode Scanners,8308.71,40 days,Inactive,4.4/5.0
8937,"Miller, Johnston and Riddle",EU,Shipping Containers,12987.37,29 days,Active,3.8/5.0
8938,Huang-Myers,MEA,Shipping Containers,1638.29,9 days,Active,3.7/5.0
8939,"West, Baker and Brooks",MEA,Forklifts,7774.71,25 days,Pending,2.8/5.0
8940,Williams-Greene,MEA,Shipping Containers,12421.9,35 days,Pending,2.7/5.0
8941,"Munoz, Hunt and Lee",EU,Barcode Scanners,13155.65,19 days,Inactive,4.8/5.0
8942,Bennett Group,APAC,Pallet Jacks,11979.3,6 days,Pending,3.5/5.0
8943,Hale-Nichols,EU,Shipping Containers,7701.1,6 days,Pending,3.3/5.0
8944,Johnston and Sons,MEA,Pallet Jacks,8167.0,39 days,Active,3.2/5.0
8945,Bradford-Hoffman,NA,Forklifts,15703.34,14 days,Inactive,2.7/5.0
8946,"Harris, Sweeney and Vasquez",APAC,Conveyor Belts,7939.82,30 days,Active,4.0/5.0
8947,"Johnson, Turner and Hall",APAC,Forklifts,2644.43,31 days,Inactive,3.6/5.0
8948,"Reed, Roth and Franklin",LATAM,Conveyor Belts,7708.39,36 days,Inactive,4.0/5.0
8949,Taylor and Sons,NA,Barcode Scanners,8561.08,11 days,Inactive,4.3/5.0
8950,Brown-Hernandez,EU,Pallet Jacks,18705.35,24 days,Active,4.2/5.0
8951,"Jackson, Hardy and Baker",APAC,Forklifts,7997.32,30 days,Pending,4.8/5.0
8952,Gonzalez-Torres,APAC,Pallet Jacks,1122.8,8 days,Inactive,2.9/5.0
8953,Green-Sanchez,EU,Forklifts,14836.54,40 days,Active,3.1/5.0
8954,Mullins-Cooper,APAC,Shipping Containers,14904.53,11 days,Active,2.6/5.0
8955,Lowe LLC,NA,Conveyor Belts,8378.54,35 days,Active,4.7/5.0
8956,"Shepherd, Olsen and Osborne",EU,Forklifts,7056.08,7 days,Inactive,3.6/5.0
8957,"Jordan, Ramos and Johnson",MEA,Barcode Scanners,17069.05,25 days,Pending,4.5/5.0
8958,Harrison-Larson,EU,Pallet Jacks,12377.73,38 days,Pending,2.8/5.0
8959,"Marshall, Browning and Levine",MEA,Conveyor Belts,2413.23,25 days,Inactive,4.0/5.0
8960,"Moore, Christensen and West",LATAM,Conveyor Belts,13687.92,16 days,Pending,3.5/5.0
8961,Khan-Beasley,LATAM,Conveyor Belts,15056.03,12 days,Pending,4.2/5.0
8962,Smith-Melton,NA,Forklifts,19403.84,26 days,Active,2.8/5.0
8963,Montgomery-Benjamin,NA,Pallet Jacks,15180.58,17 days,Active,4.1/5.0
8964,Grant Ltd,MEA,Barcode Scanners,8331.66,8 days,Active,2.9/5.0
8965,Garcia-Lyons,LATAM,Pallet Jacks,1476.63,20 days,Active,3.3/5.0
8966,Liu Group,LATAM,Shipping Containers,9119.23,38 days,Inactive,2.7/5.0
8967,Torres-Torres,LATAM,Barcode Scanners,3088.82,31 days,Pending,4.5/5.0
8968,Hunter PLC,MEA,Forklifts,3421.04,34 days,Inactive,4.6/5.0
8969,"Bailey, Hill and Ortega",NA,Shipping Containers,3991.19,12 days,Inactive,3.9/5.0
8970,"Santos, Contreras and Lee",LATAM,Conveyor Belts,7863.95,35 days,Active,4.9/5.0
8971,"Nelson, Moyer and Bennett",MEA,Barcode Scanners,2536.88,16 days,Pending,3.5/5.0
8972,"Armstrong, Medina and Barry",MEA,Shipping Containers,16656.08,9 days,Pending,4.4/5.0
8973,Foster and Sons,LATAM,Forklifts,13543.26,13 days,Inactive,2.5/5.0
8974,Macias-Hurst,APAC,Forklifts,13307.67,21 days,Inactive,4.9/5.0
8975,"Hardy, Garcia and Ingram",EU,Pallet Jacks,14365.21,16 days,Pending,3.2/5.0
8976,Williams-Reyes,MEA,Pallet Jacks,4972.78,38 days,Inactive,2.6/5.0
8977,"Miller, Burgess and Whitaker",EU,Conveyor Belts,4447.18,29 days,Inactive,4.6/5.0
8978,"Krause, Pruitt and Hart",APAC,Barcode Scanners,4325.47,31 days,Active,4.1/5.0
8979,Johnson PLC,LATAM,Pallet Jacks,13230.55,28 days,Pending,2.9/5.0
8980,Collins-Rodriguez,MEA,Barcode Scanners,15160.15,14 days,Inactive,4.6/5.0
8981,Gibson-Sanchez,LATAM,Pallet Jacks,19953.47,18 days,Pending,3.5/5.0
8982,Harrison and Sons,LATAM,Shipping Containers,16229.96,13 days,Inactive,3.5/5.0
8983,"Jones, Stephens and Allen",NA,Barcode Scanners,2518.33,9 days,Pending,2.9/5.0
8984,"Baker, Lewis and Davis",NA,Forklifts,13900.95,23 days,Active,2.8/5.0
8985,Salas-Saunders,MEA,Conveyor Belts,1348.96,39 days,Inactive,3.6/5.0
8986,"Barajas, Miller and Holmes",LATAM,Conveyor Belts,18888.76,13 days,Inactive,3.4/5.0
8987,"Johnson, Gardner and Burns",MEA,Forklifts,10904.45,39 days,Inactive,4.0/5.0
8988,Alvarez-Lopez,EU,Shipping Containers,11921.08,22 days,Inactive,4.1/5.0
8989,Davidson-Brennan,APAC,Forklifts,13955.16,21 days,Inactive,3.9/5.0
8990,"Stephens, Washington and Reeves",MEA,Barcode Scanners,19636.12,21 days,Pending,2.8/5.0
8991,Alvarado and Sons,APAC,Forklifts,4990.97,29 days,Active,4.2/5.0
8992,Proctor-Villanueva,APAC,Shipping Containers,18004.0,29 days,Pending,4.7/5.0
8993,Peterson-Osborne,EU,Shipping Containers,5393.37,35 days,Inactive,3.4/5.0
8994,Baxter LLC,LATAM,Shipping Containers,15991.13,40 days,Inactive,4.1/5.0
8995,Sanders-Flores,NA,Pallet Jacks,17692.4,7 days,Inactive,4.1/5.0
8996,Peterson-Hamilton,APAC,Barcode Scanners,5977.08,32 days,Active,4.8/5.0
8997,"Hartman, Friedman and Boyd",LATAM,Forklifts,2935.5,21 days,Pending,2.6/5.0
8998,"Jones, Gray and Daniels",NA,Conveyor Belts,5160.33,24 days,Inactive,4.7/5.0
8999,Jones-Reyes,LATAM,Pallet Jacks,7928.87,15 days,Inactive,3.1/5.0
9000,"Bennett, Sexton and Taylor",APAC,Pallet Jacks,1265.42,39 days,Pending,3.5/5.0
