Supplier ID,Name,Region,Material,Price per Unit (USD),Lead Time,Status,Rating
6865,Rice Group,EU,Aluminum Sheets,1718.52,13 days,Active,3.6/5.0
6866,Miller and Sons,EU,Ball Bearings,5423.75,26 days,Active,3.4/5.0
6867,"Campbell, Miller and Anderson",NA,Aluminum Sheets,1087.45,5 days,Inactive,3.0/5.0
6868,Guerrero Group,NA,CNC Machine Parts,9100.76,34 days,Active,4.6/5.0
6869,Price Inc,LATAM,Aluminum Sheets,4263.2,25 days,Active,3.0/5.0
6870,"Mccormick, Warren and Love",MEA,Industrial Lubricants,1772.9,17 days,Active,4.8/5.0
6871,"Porter, Shaffer and Peck",EU,Hydraulic Pumps,4557.05,6 days,Pending,4.6/5.0
6872,Patterson LLC,APAC,Hydraulic Pumps,7950.22,32 days,Active,2.7/5.0
6873,Bryant-Rodriguez,LATAM,Ball Bearings,9695.5,7 days,Active,4.1/5.0
6874,Long-Mcdaniel,NA,CNC Machine Parts,2291.1,10 days,Pending,4.5/5.0
6875,"Chan, Mckee and Williams",LATAM,CNC Machine Parts,2942.75,12 days,Pending,2.5/5.0
6876,Walker-Anderson,EU,CNC Machine Parts,5961.25,19 days,Inactive,4.5/5.0
6877,Lynch-Taylor,APAC,CNC Machine Parts,6118.18,8 days,Inactive,3.2/5.0
6878,Wong-Richardson,MEA,Aluminum Sheets,3240.28,14 days,Active,4.9/5.0
6879,Valentine PLC,LATAM,Industrial Lubricants,8273.01,9 days,Pending,4.7/5.0
6880,"Wyatt, Perry and Campbell",MEA,Ball Bearings,6127.8,25 days,Pending,2.8/5.0
6881,Young Group,APAC,Ball Bearings,253.73,16 days,Active,3.4/5.0
6882,"Martinez, Lyons and Evans",MEA,Aluminum Sheets,8008.86,24 days,Active,4.2/5.0
6883,"Coleman, Luna and Dunn",NA,CNC Machine Parts,3691.85,31 days,Active,3.8/5.0
6884,Pope and Sons,MEA,CNC Machine Parts,9728.14,15 days,Pending,3.4/5.0
6885,"Cervantes, Pruitt and Campbell",NA,CNC Machine Parts,3237.31,13 days,Pending,2.6/5.0
6886,Garcia-Patton,EU,CNC Machine Parts,1057.77,24 days,Active,2.8/5.0
6887,Simon-Williams,APAC,Aluminum Sheets,1972.46,25 days,Pending,2.9/5.0
6888,Gibbs and Sons,EU,Aluminum Sheets,299.14,32 days,Active,4.3/5.0
6889,Munoz PLC,APAC,Ball Bearings,9082.27,12 days,Inactive,3.9/5.0
6890,"Gordon, Ritter and Parks",LATAM,Ball Bearings,4282.16,38 days,Inactive,3.2/5.0
6891,Kramer-Stewart,LATAM,Industrial Lubricants,9597.16,18 days,Inactive,2.9/5.0
6892,White-Ramirez,LATAM,CNC Machine Parts,5218.76,22 days,Pending,4.3/5.0
6893,Padilla-Taylor,NA,Aluminum Sheets,1429.99,30 days,Active,4.9/5.0
6894,Parks Ltd,MEA,CNC Machine Parts,6370.9,22 days,Pending,4.2/5.0
6895,Hahn-Solis,NA,Hydraulic Pumps,2101.14,24 days,Pending,3.7/5.0
6896,Jackson LLC,NA,Hydraulic Pumps,867.82,6 days,Pending,5.0/5.0
6897,Snow Group,APAC,Industrial Lubricants,2131.41,29 days,Active,5.0/5.0
6898,Schwartz-Trevino,LATAM,Hydraulic Pumps,264.65,22 days,Pending,4.6/5.0
6899,Parker-Lane,LATAM,Hydraulic Pumps,866.36,33 days,Active,4.7/5.0
6900,"Cox, Stone and Tucker",LATAM,Industrial Lubricants,7181.35,17 days,Active,3.7/5.0
6901,"Bell, Perez and White",LATAM,Aluminum Sheets,9936.8,7 days,Pending,3.4/5.0
6902,Crawford Group,APAC,Aluminum Sheets,4011.8,13 days,Inactive,3.2/5.0
6903,Trevino-Brown,NA,Ball Bearings,6120.53,16 days,Pending,4.4/5.0
6904,Thompson Inc,MEA,Ball Bearings,5865.06,31 days,Inactive,4.6/5.0
6905,Owens-Brown,LATAM,Ball Bearings,6619.07,24 days,Active,3.8/5.0
6906,Simpson-Ramirez,MEA,Industrial Lubricants,4911.18,36 days,Pending,3.5/5.0
6907,Hicks-Walton,NA,CNC Machine Parts,353.58,36 days,Pending,4.9/5.0
6908,Caldwell Inc,MEA,CNC Machine Parts,7032.98,25 days,Pending,3.4/5.0
6909,Ray LLC,NA,Ball Bearings,9877.89,15 days,Inactive,3.7/5.0
6910,Vasquez PLC,MEA,Hydraulic Pumps,7532.37,22 days,Pending,3.2/5.0
6911,Jennings Group,APAC,Industrial Lubricants,2414.04,15 days,Inactive,2.6/5.0
6912,Fuentes Ltd,MEA,Hydraulic Pumps,4977.94,34 days,Pending,3.6/5.0
6913,"Erickson, Owen and Snyder",LATAM,Hydraulic Pumps,7504.53,7 days,Inactive,4.1/5.0
6914,"Gutierrez, Mccormick and Singh",NA,CNC Machine Parts,7586.66,9 days,Active,3.8/5.0
6915,Johnson LLC,MEA,Hydraulic Pumps,9271.88,40 days,Pending,4.3/5.0
6916,"Miller, Cummings and Cummings",NA,CNC Machine Parts,2969.28,39 days,Pending,3.7/5.0
6917,Benson-Edwards,EU,Aluminum Sheets,4187.06,18 days,Active,5.0/5.0
6918,Anderson Ltd,LATAM,Ball Bearings,3167.35,36 days,Inactive,2.6/5.0
6919,Newton LLC,APAC,Aluminum Sheets,5847.58,9 days,Inactive,2.7/5.0
6920,Torres Inc,NA,Hydraulic Pumps,322.16,13 days,Pending,4.5/5.0
6921,Caldwell Inc,MEA,Ball Bearings,6786.1,20 days,Pending,2.8/5.0
6922,"Miller, Hayes and Hill",EU,CNC Machine Parts,5627.84,24 days,Active,4.5/5.0
6923,Jimenez Group,APAC,CNC Machine Parts,5020.58,31 days,Inactive,3.5/5.0
6924,Schmidt Ltd,APAC,CNC Machine Parts,2703.48,34 days,Active,4.2/5.0
6925,Villanueva Ltd,LATAM,Aluminum Sheets,2293.63,38 days,Active,4.8/5.0
6926,"Rogers, Boyd and Goodman",NA,Industrial Lubricants,3869.13,17 days,Active,4.7/5.0
6927,Anderson-White,EU,Hydraulic Pumps,7581.67,20 days,Active,3.9/5.0
6928,Bender-Thompson,MEA,Hydraulic Pumps,3434.52,19 days,Pending,4.4/5.0
6929,Wright LLC,LATAM,Hydraulic Pumps,5719.31,7 days,Pending,3.0/5.0
6930,"Matthews, Hale and Bennett",MEA,Industrial Lubricants,3130.02,18 days,Inactive,2.7/5.0
6931,Brown LLC,EU,Hydraulic Pumps,6742.7,10 days,Inactive,3.9/5.0
6932,Goodman-Thomas,NA,Aluminum Sheets,2126.64,29 days,Pending,4.9/5.0
6933,Coleman-Newton,NA,CNC Machine Parts,4375.88,8 days,Pending,3.8/5.0
6934,"Porter, Ward and Orozco",NA,Ball Bearings,8147.31,30 days,Pending,3.2/5.0
6935,Baker PLC,NA,Hydraulic Pumps,8535.61,28 days,Inactive,3.4/5.0
6936,Choi-Davis,LATAM,Ball Bearings,1987.14,10 days,Inactive,3.1/5.0
6937,Lee Group,MEA,CNC Machine Parts,351.16,8 days,Pending,3.4/5.0
6938,Garcia-Welch,APAC,Industrial Lubricants,9148.86,11 days,Pending,4.0/5.0
6939,Vasquez-Gomez,MEA,Aluminum Sheets,2190.29,28 days,Pending,3.1/5.0
6940,Dunlap LLC,NA,Ball Bearings,6757.02,37 days,Active,4.3/5.0
6941,Payne-Bates,APAC,Industrial Lubricants,5940.4,24 days,Pending,4.6/5.0
6942,"Hughes, Adams and Jones",APAC,Aluminum Sheets,6447.61,27 days,Inactive,3.0/5.0
6943,Lloyd LLC,NA,Hydraulic Pumps,2618.02,38 days,Inactive,4.7/5.0
6944,"Gibson, Black and Bennett",LATAM,Ball Bearings,5467.71,7 days,Pending,4.3/5.0
6945,Mullins Inc,MEA,Industrial Lubricants,4089.52,38 days,Active,4.2/5.0
6946,"Whitney, Price and Haney",MEA,Aluminum Sheets,6392.9,35 days,Inactive,4.6/5.0
6947,James-Willis,EU,Hydraulic Pumps,6770.85,12 days,Pending,4.4/5.0
6948,Wells PLC,NA,Hydraulic Pumps,9625.5,12 days,Inactive,2.9/5.0
6949,"Huber, Villegas and Rogers",LATAM,CNC Machine Parts,1359.67,27 days,Active,4.1/5.0
6950,Hernandez-Johnson,APAC,Aluminum Sheets,1430.39,34 days,Pending,2.6/5.0
6951,Wilkerson-Gardner,EU,Ball Bearings,5704.8,16 days,Active,3.8/5.0
6952,"Mcdonald, Maynard and Nixon",LATAM,Hydraulic Pumps,5324.02,5 days,Active,3.6/5.0
6953,Moore Inc,MEA,CNC Machine Parts,2871.96,12 days,Inactive,2.7/5.0
6954,"Hunt, Smith and Kelly",LATAM,Industrial Lubricants,5881.03,7 days,Pending,4.8/5.0
6955,Long-Jones,EU,Aluminum Sheets,8602.83,26 days,Active,4.0/5.0
6956,White-Olsen,NA,Ball Bearings,4397.9,25 days,Inactive,3.3/5.0
6957,"Lindsey, Arias and Small",EU,Industrial Lubricants,7589.37,11 days,Active,4.2/5.0
6958,Stephens PLC,EU,Hydraulic Pumps,2596.65,37 days,Pending,3.2/5.0
6959,"Allen, Woods and Lewis",APAC,Ball Bearings,2364.92,34 days,Inactive,3.0/5.0
6960,Murphy PLC,LATAM,Industrial Lubricants,1188.0,17 days,Inactive,4.9/5.0
6961,Buchanan-Murphy,LATAM,Aluminum Sheets,5514.7,22 days,Inactive,4.4/5.0
6962,Thomas Ltd,MEA,Aluminum Sheets,3811.73,27 days,Inactive,3.7/5.0
6963,Griffin-Davis,EU,Industrial Lubricants,9170.02,28 days,Inactive,4.0/5.0
6964,Peters-James,EU,Hydraulic Pumps,2329.19,7 days,Inactive,4.3/5.0
6965,"Hill, Martin and Mitchell",EU,Ball Bearings,4762.19,34 days,Pending,4.8/5.0
6966,Mejia LLC,LATAM,Industrial Lubricants,8460.61,34 days,Inactive,4.1/5.0
6967,"Good, Sosa and Miller",LATAM,CNC Machine Parts,7067.36,28 days,Active,3.8/5.0
6968,Shaffer-Mcmillan,LATAM,Aluminum Sheets,1199.89,29 days,Pending,4.7/5.0
6969,Stevens LLC,EU,CNC Machine Parts,4300.57,35 days,Pending,4.9/5.0
6970,"Taylor, Williams and Meyer",APAC,Hydraulic Pumps,7691.07,36 days,Inactive,4.9/5.0
6971,"Simpson, Yoder and Russell",MEA,Ball Bearings,9985.83,37 days,Pending,2.9/5.0
6972,"Swanson, Dougherty and Thompson",APAC,CNC Machine Parts,8076.86,21 days,Pending,3.1/5.0
6973,Bradley-Rodriguez,EU,CNC Machine Parts,9739.62,38 days,Inactive,2.5/5.0
6974,"Valdez, Blair and Obrien",NA,Aluminum Sheets,3309.34,31 days,Inactive,4.1/5.0
6975,"Griffin, Griffin and Oconnell",EU,Aluminum Sheets,651.24,6 days,Inactive,3.5/5.0
6976,"Jackson, Hunter and Patterson",APAC,Hydraulic Pumps,4872.71,14 days,Active,4.3/5.0
6977,Owens-Ray,EU,Aluminum Sheets,6301.74,29 days,Active,3.6/5.0
6978,"Luna, Shaw and Ramos",EU,CNC Machine Parts,2768.76,8 days,Active,3.9/5.0
6979,"Ford, Lee and Johnson",MEA,Ball Bearings,4882.59,26 days,Pending,4.2/5.0
6980,"Werner, Lopez and Smith",MEA,Aluminum Sheets,6553.04,38 days,Active,3.6/5.0
6981,Cole and Sons,LATAM,Aluminum Sheets,2771.67,37 days,Pending,3.8/5.0
6982,"Lopez, Garza and Pena",LATAM,Industrial Lubricants,6143.1,36 days,Pending,3.3/5.0
6983,"Guerrero, Rollins and Holland",LATAM,Hydraulic Pumps,6089.28,19 days,Inactive,2.7/5.0
6984,Williams-Hall,APAC,Hydraulic Pumps,9582.57,29 days,Pending,3.5/5.0
6985,"Sharp, Ruiz and Taylor",APAC,Hydraulic Pumps,1934.34,23 days,Active,3.4/5.0
6986,Todd PLC,NA,Ball Bearings,7294.39,39 days,Active,3.4/5.0
6987,Brown-Keller,MEA,CNC Machine Parts,3798.66,34 days,Pending,3.7/5.0
6988,Garza-Lowery,APAC,Hydraulic Pumps,2690.71,5 days,Active,3.9/5.0
6989,Hernandez Group,LATAM,CNC Machine Parts,4619.79,14 days,Pending,3.0/5.0
6990,"Baker, Burnett and Wilkinson",APAC,CNC Machine Parts,5654.91,7 days,Pending,2.7/5.0
6991,"Carey, Murphy and Riggs",LATAM,Ball Bearings,1702.24,10 days,Active,4.7/5.0
6992,Curtis Ltd,MEA,Ball Bearings,3466.07,29 days,Pending,4.3/5.0
6993,"Hunter, Jordan and Bell",MEA,CNC Machine Parts,6477.17,16 days,Active,3.5/5.0
6994,Bell-Marsh,MEA,Hydraulic Pumps,3243.7,9 days,Inactive,4.4/5.0
6995,Kemp-Reed,NA,Industrial Lubricants,4548.58,18 days,Pending,3.0/5.0
6996,Taylor PLC,EU,Aluminum Sheets,6667.27,17 days,Inactive,2.7/5.0
6997,Thompson-Lawson,EU,Aluminum Sheets,9149.9,6 days,Inactive,4.1/5.0
6998,"Bailey, Jones and Johnston",EU,Industrial Lubricants,5406.38,22 days,Active,4.6/5.0
6999,Gardner-Powers,MEA,CNC Machine Parts,2886.22,14 days,Active,4.4/5.0
7000,"Jordan, Johnson and Johnson",MEA,Hydraulic Pumps,8794.73,22 days,Inactive,4.0/5.0
